CLASS,CAP-SHAPE,CAP-SURFACE,CAP-COLOR,BRUISES,ODOR,GILL-SPACING,GILL-SIZE,GILL-COLOR,STALK-SHAPE,STALK-ROOT,STALK-SURFACE,STALK-COLOR,RING-TYPE,SPORE-PRINT-COLOR,POPULATION,HABITAT
edible,convex,scaly,gray,bruises,none,close,broad,white,tapering,bulbous,smooth,pink,pendant,brown,several,woods
poisonous,convex,smooth,pink,no,bad smell,crowed,narrow,gray,enlarging,bulbous,smooth,white,pendant,brown,scattered,woods
edible,convex,scaly,brown,bruises,none,close,broad,pink,tapering,bulbous,smooth,gray,pendant,brown,solitary,woods
edible,flat,fibrous,gray,bruises,none,close,broad,brown,tapering,bulbous,smooth,pink,pendant,black,several,woods
edible,convex,scaly,red,bruises,none,close,broad,pink,tapering,bulbous,smooth,white,pendant,black,solitary,woods
edible,flat,fibrous,brown,bruises,none,close,broad,pink,tapering,bulbous,smooth,pink,pendant,brown,several,woods
edible,convex,scaly,brown,bruises,none,close,broad,white,tapering,bulbous,smooth,white,pendant,brown,several,woods
edible,convex,fibrous,gray,bruises,none,close,broad,white,tapering,bulbous,smooth,gray,pendant,brown,solitary,woods
edible,flat,fibrous,brown,bruises,none,close,broad,pink,tapering,bulbous,smooth,gray,pendant,brown,several,woods
edible,convex,scaly,brown,bruises,none,close,broad,brown,tapering,bulbous,smooth,pink,pendant,black,several,woods
edible,convex,scaly,brown,bruises,none,close,broad,white,tapering,bulbous,smooth,pink,pendant,black,several,woods
edible,convex,fibrous,red,bruises,none,close,broad,white,tapering,bulbous,smooth,pink,pendant,brown,several,woods
edible,flat,fibrous,gray,bruises,none,close,broad,pink,tapering,bulbous,smooth,white,pendant,black,several,woods
edible,convex,scaly,red,bruises,none,close,broad,brown,tapering,bulbous,smooth,white,pendant,brown,several,woods
edible,convex,scaly,red,bruises,none,close,broad,purple,tapering,bulbous,smooth,gray,pendant,brown,several,woods
edible,flat,fibrous,brown,bruises,none,close,broad,white,tapering,bulbous,smooth,pink,pendant,brown,solitary,woods
edible,convex,fibrous,red,bruises,none,close,broad,pink,tapering,bulbous,smooth,white,pendant,black,several,woods
edible,convex,fibrous,red,bruises,none,close,broad,brown,tapering,bulbous,smooth,pink,pendant,brown,solitary,woods
edible,convex,fibrous,white,no,none,crowed,broad,black,tapering,equal,fibrous,white,evanescent,brown,scattered,woods
edible,convex,scaly,gray,bruises,none,close,broad,pink,tapering,bulbous,smooth,gray,pendant,black,solitary,woods
edible,convex,fibrous,red,bruises,none,close,broad,pink,tapering,bulbous,smooth,gray,pendant,black,several,woods
edible,convex,scaly,gray,bruises,none,close,broad,pink,tapering,bulbous,smooth,pink,pendant,brown,several,woods
edible,convex,fibrous,red,bruises,none,close,broad,white,tapering,bulbous,smooth,white,pendant,black,several,woods
edible,convex,fibrous,gray,bruises,none,close,broad,pink,tapering,bulbous,smooth,white,pendant,brown,solitary,woods
edible,flat,scaly,red,bruises,none,close,broad,pink,tapering,bulbous,smooth,white,pendant,brown,several,woods
edible,flat,scaly,gray,bruises,none,close,broad,pink,tapering,bulbous,smooth,pink,pendant,black,several,woods
edible,convex,scaly,red,bruises,none,close,broad,pink,tapering,bulbous,smooth,pink,pendant,black,solitary,woods
edible,convex,scaly,gray,bruises,none,close,broad,pink,tapering,bulbous,smooth,white,pendant,brown,solitary,woods
edible,flat,fibrous,gray,no,none,crowed,broad,chocolate,tapering,equal,smooth,white,evanescent,black,scattered,woods
poisonous,convex,fibrous,gray,no,bad smell,close,broad,gray,enlarging,bulbous,silky,buff,large,chocolate,solitary,paths
edible,convex,fibrous,red,bruises,none,close,broad,pink,tapering,bulbous,smooth,gray,pendant,black,solitary,woods
edible,convex,scaly,red,bruises,none,close,broad,white,tapering,bulbous,smooth,white,pendant,brown,solitary,woods
poisonous,flat,smooth,white,bruises,bad smell,close,narrow,white,enlarging,equal,smooth,white,pendant,black,several,woods
edible,flat,scaly,brown,bruises,none,close,broad,purple,tapering,bulbous,smooth,white,pendant,black,solitary,woods
edible,convex,fibrous,red,bruises,none,close,broad,brown,tapering,bulbous,smooth,pink,pendant,brown,solitary,woods
edible,convex,scaly,red,bruises,none,close,broad,brown,tapering,bulbous,smooth,pink,pendant,black,several,woods
edible,convex,fibrous,gray,bruises,none,close,broad,brown,tapering,bulbous,smooth,gray,pendant,black,several,woods
edible,convex,scaly,gray,bruises,none,close,broad,pink,tapering,bulbous,smooth,gray,pendant,brown,several,woods
edible,convex,fibrous,gray,no,none,crowed,broad,brown,tapering,equal,fibrous,white,evanescent,brown,abundant,woods
edible,convex,fibrous,brown,bruises,none,close,broad,purple,tapering,bulbous,smooth,gray,pendant,brown,solitary,woods
edible,flat,fibrous,red,bruises,none,close,broad,brown,tapering,bulbous,smooth,gray,pendant,black,solitary,woods
edible,convex,scaly,gray,bruises,none,close,broad,purple,tapering,bulbous,smooth,gray,pendant,brown,solitary,woods
edible,flat,fibrous,brown,bruises,none,close,broad,white,tapering,bulbous,smooth,gray,pendant,black,solitary,woods
edible,flat,fibrous,gray,no,none,crowed,broad,chocolate,tapering,equal,fibrous,white,evanescent,brown,scattered,woods
edible,flat,fibrous,gray,bruises,none,close,broad,pink,tapering,bulbous,smooth,pink,pendant,brown,several,woods
edible,convex,scaly,brown,bruises,none,close,broad,white,tapering,bulbous,smooth,white,pendant,black,several,woods
edible,flat,fibrous,gray,bruises,none,close,broad,pink,tapering,bulbous,smooth,pink,pendant,black,solitary,woods
edible,flat,scaly,brown,bruises,none,close,broad,purple,tapering,bulbous,smooth,white,pendant,brown,solitary,woods
edible,convex,fibrous,gray,bruises,none,close,broad,white,tapering,bulbous,smooth,pink,pendant,brown,several,woods
edible,convex,scaly,red,bruises,none,close,broad,purple,tapering,bulbous,smooth,pink,pendant,brown,several,woods
edible,convex,scaly,brown,bruises,none,close,broad,brown,tapering,bulbous,smooth,pink,pendant,brown,several,woods
edible,flat,smooth,gray,no,none,crowed,broad,brown,tapering,equal,fibrous,white,evanescent,brown,abundant,woods
edible,convex,fibrous,brown,bruises,none,close,broad,white,tapering,bulbous,smooth,white,pendant,black,solitary,woods
edible,flat,fibrous,brown,bruises,none,close,broad,brown,tapering,bulbous,smooth,white,pendant,black,solitary,woods
edible,convex,scaly,red,bruises,none,close,broad,white,tapering,bulbous,smooth,pink,pendant,brown,solitary,woods
edible,convex,scaly,red,bruises,none,close,broad,white,tapering,bulbous,smooth,pink,pendant,black,solitary,woods
edible,convex,scaly,brown,bruises,none,close,broad,brown,tapering,bulbous,smooth,pink,pendant,black,solitary,woods
edible,flat,smooth,white,no,none,crowed,broad,chocolate,tapering,equal,smooth,white,evanescent,black,abundant,woods
edible,convex,scaly,brown,bruises,none,close,broad,pink,tapering,bulbous,smooth,gray,pendant,brown,several,woods
edible,convex,scaly,red,bruises,none,close,broad,pink,tapering,bulbous,smooth,white,pendant,black,solitary,woods
edible,convex,fibrous,gray,bruises,none,close,broad,pink,tapering,bulbous,smooth,pink,pendant,brown,several,woods
edible,flat,fibrous,gray,bruises,none,close,broad,brown,tapering,bulbous,smooth,pink,pendant,brown,several,woods
edible,flat,fibrous,brown,no,none,crowed,broad,brown,tapering,equal,smooth,white,evanescent,black,scattered,woods
edible,flat,fibrous,gray,bruises,none,close,broad,brown,tapering,bulbous,smooth,white,pendant,black,several,woods
edible,convex,scaly,red,bruises,none,close,broad,purple,tapering,bulbous,smooth,gray,pendant,black,solitary,woods
edible,flat,fibrous,gray,bruises,none,close,broad,brown,tapering,bulbous,smooth,white,pendant,black,several,woods
edible,convex,scaly,brown,bruises,none,close,broad,purple,tapering,bulbous,smooth,white,pendant,brown,solitary,woods
edible,convex,fibrous,red,bruises,none,close,broad,purple,tapering,bulbous,smooth,pink,pendant,black,solitary,woods
edible,convex,fibrous,brown,bruises,none,close,broad,white,tapering,bulbous,smooth,white,pendant,brown,solitary,woods
edible,convex,fibrous,gray,bruises,none,close,broad,brown,tapering,bulbous,smooth,white,pendant,brown,several,woods
edible,flat,fibrous,gray,bruises,none,close,broad,white,tapering,bulbous,smooth,gray,pendant,brown,several,woods
edible,convex,fibrous,brown,bruises,none,close,broad,pink,tapering,bulbous,smooth,pink,pendant,black,solitary,woods
edible,convex,scaly,brown,bruises,none,close,broad,purple,tapering,bulbous,smooth,pink,pendant,brown,solitary,woods
edible,convex,fibrous,red,bruises,none,close,broad,pink,tapering,bulbous,smooth,white,pendant,brown,several,woods
edible,flat,fibrous,gray,bruises,none,close,broad,brown,tapering,bulbous,smooth,white,pendant,black,solitary,woods
edible,convex,scaly,brown,bruises,none,close,broad,pink,tapering,bulbous,smooth,white,pendant,black,solitary,woods
poisonous,convex,smooth,pink,no,bad smell,crowed,narrow,brown,enlarging,bulbous,smooth,white,pendant,black,several,woods
edible,flat,scaly,gray,bruises,none,close,broad,white,tapering,bulbous,smooth,gray,pendant,black,solitary,woods
edible,flat,fibrous,brown,bruises,none,close,broad,pink,tapering,bulbous,smooth,white,pendant,brown,solitary,woods
poisonous,flat,smooth,brown,bruises,bad smell,close,narrow,pink,enlarging,equal,smooth,white,pendant,black,scattered,urban
edible,convex,scaly,brown,bruises,none,close,broad,purple,tapering,bulbous,smooth,white,pendant,black,solitary,woods
edible,convex,scaly,gray,bruises,none,close,broad,purple,tapering,bulbous,smooth,gray,pendant,black,solitary,woods
edible,convex,scaly,red,bruises,none,close,broad,brown,tapering,bulbous,smooth,gray,pendant,black,several,woods
edible,convex,scaly,red,bruises,none,close,broad,brown,tapering,bulbous,smooth,pink,pendant,brown,several,woods
edible,convex,scaly,red,bruises,none,close,broad,pink,tapering,bulbous,smooth,white,pendant,black,several,woods
edible,convex,fibrous,gray,bruises,none,close,broad,pink,tapering,bulbous,smooth,pink,pendant,brown,solitary,woods
edible,flat,smooth,white,no,none,crowed,broad,brown,tapering,equal,smooth,white,evanescent,black,scattered,woods
edible,convex,scaly,gray,bruises,none,close,broad,pink,tapering,bulbous,smooth,white,pendant,brown,several,woods
edible,convex,fibrous,brown,no,none,crowed,broad,pink,tapering,equal,smooth,white,evanescent,brown,scattered,woods
edible,convex,fibrous,brown,bruises,none,close,broad,white,tapering,bulbous,smooth,gray,pendant,brown,solitary,woods
edible,convex,scaly,gray,bruises,none,close,broad,pink,tapering,bulbous,smooth,pink,pendant,black,several,woods
edible,convex,scaly,red,bruises,none,close,broad,pink,tapering,bulbous,smooth,white,pendant,brown,several,woods
edible,convex,scaly,brown,bruises,none,close,broad,purple,tapering,bulbous,smooth,gray,pendant,black,several,woods
edible,convex,fibrous,gray,bruises,none,close,broad,white,tapering,bulbous,smooth,pink,pendant,brown,several,woods
edible,convex,fibrous,gray,bruises,none,close,broad,white,tapering,bulbous,smooth,pink,pendant,black,solitary,woods
edible,convex,scaly,gray,bruises,none,close,broad,white,tapering,bulbous,smooth,pink,pendant,black,several,woods
edible,convex,scaly,gray,bruises,none,close,broad,brown,tapering,bulbous,smooth,pink,pendant,brown,solitary,woods
edible,flat,scaly,gray,bruises,none,close,broad,pink,tapering,bulbous,smooth,gray,pendant,brown,several,woods
edible,convex,fibrous,red,bruises,none,close,broad,pink,tapering,bulbous,smooth,white,pendant,black,several,woods
edible,convex,scaly,red,bruises,none,close,broad,brown,tapering,bulbous,smooth,gray,pendant,black,solitary,woods
edible,convex,fibrous,brown,bruises,none,close,broad,white,tapering,bulbous,smooth,pink,pendant,brown,several,woods
edible,convex,fibrous,brown,bruises,none,close,broad,white,tapering,bulbous,smooth,pink,pendant,brown,solitary,woods
edible,flat,fibrous,brown,bruises,none,close,broad,brown,tapering,bulbous,smooth,gray,pendant,black,several,woods
edible,flat,fibrous,brown,bruises,none,close,broad,pink,tapering,bulbous,smooth,pink,pendant,brown,solitary,woods
edible,convex,scaly,gray,bruises,none,close,broad,purple,tapering,bulbous,smooth,pink,pendant,brown,several,woods
edible,convex,fibrous,red,bruises,none,close,broad,white,tapering,bulbous,smooth,white,pendant,black,solitary,woods
edible,flat,scaly,brown,bruises,none,close,broad,white,tapering,bulbous,smooth,pink,pendant,black,several,woods
edible,convex,scaly,red,bruises,none,close,broad,pink,tapering,bulbous,smooth,white,pendant,black,several,woods
edible,flat,scaly,brown,bruises,none,close,broad,white,tapering,bulbous,smooth,white,pendant,black,solitary,woods
edible,convex,scaly,gray,bruises,none,close,broad,pink,tapering,bulbous,smooth,white,pendant,black,solitary,woods
edible,flat,fibrous,brown,bruises,none,close,broad,brown,tapering,bulbous,smooth,pink,pendant,brown,several,woods
edible,convex,scaly,gray,bruises,none,close,broad,white,tapering,bulbous,smooth,gray,pendant,black,solitary,woods
edible,convex,scaly,red,bruises,none,close,broad,white,tapering,bulbous,smooth,pink,pendant,black,several,woods
edible,convex,scaly,brown,bruises,none,close,broad,pink,tapering,bulbous,smooth,white,pendant,black,solitary,woods
edible,convex,fibrous,gray,bruises,none,close,broad,white,tapering,bulbous,smooth,white,pendant,black,solitary,woods
edible,convex,fibrous,red,bruises,none,close,broad,purple,tapering,bulbous,smooth,white,pendant,brown,solitary,woods
edible,convex,fibrous,brown,bruises,none,close,broad,purple,tapering,bulbous,smooth,pink,pendant,black,several,woods
edible,flat,fibrous,brown,bruises,none,close,broad,white,tapering,bulbous,smooth,gray,pendant,brown,solitary,woods
edible,flat,scaly,gray,bruises,none,close,broad,purple,tapering,bulbous,smooth,pink,pendant,brown,several,woods
edible,convex,fibrous,brown,bruises,none,close,broad,white,tapering,bulbous,smooth,pink,pendant,black,several,woods
edible,convex,scaly,red,bruises,none,close,broad,white,tapering,bulbous,smooth,pink,pendant,black,solitary,woods
edible,flat,fibrous,brown,bruises,none,close,broad,white,tapering,bulbous,smooth,pink,pendant,black,several,woods
edible,convex,scaly,brown,bruises,none,close,broad,white,tapering,bulbous,smooth,gray,pendant,black,several,woods
edible,flat,fibrous,brown,bruises,none,close,broad,brown,tapering,bulbous,smooth,white,pendant,black,solitary,woods
edible,convex,scaly,red,bruises,none,close,broad,purple,tapering,bulbous,smooth,white,pendant,brown,solitary,woods
edible,convex,scaly,red,bruises,none,close,broad,purple,tapering,bulbous,smooth,pink,pendant,brown,solitary,woods
edible,convex,fibrous,gray,bruises,none,close,broad,white,tapering,bulbous,smooth,gray,pendant,brown,several,woods
edible,convex,fibrous,gray,bruises,none,close,broad,pink,tapering,bulbous,smooth,white,pendant,brown,several,woods
edible,flat,fibrous,red,bruises,none,close,broad,purple,tapering,bulbous,smooth,white,pendant,brown,several,woods
edible,convex,fibrous,brown,bruises,none,close,broad,white,tapering,bulbous,smooth,white,pendant,brown,solitary,woods
edible,convex,scaly,red,bruises,none,close,broad,brown,tapering,bulbous,smooth,pink,pendant,brown,solitary,woods
edible,convex,scaly,gray,bruises,none,close,broad,purple,tapering,bulbous,smooth,pink,pendant,brown,several,woods
edible,convex,scaly,gray,bruises,none,close,broad,purple,tapering,bulbous,smooth,white,pendant,black,solitary,woods
edible,convex,fibrous,red,bruises,none,close,broad,purple,tapering,bulbous,smooth,pink,pendant,brown,several,woods
edible,flat,fibrous,brown,bruises,none,close,broad,white,tapering,bulbous,smooth,white,pendant,brown,several,woods
edible,convex,scaly,brown,bruises,none,close,broad,pink,tapering,bulbous,smooth,pink,pendant,brown,solitary,woods
edible,convex,scaly,gray,bruises,none,close,broad,purple,tapering,bulbous,smooth,gray,pendant,black,several,woods
edible,convex,fibrous,white,no,none,crowed,broad,chocolate,tapering,equal,smooth,white,evanescent,brown,scattered,woods
edible,flat,scaly,gray,bruises,none,close,broad,white,tapering,bulbous,smooth,gray,pendant,brown,solitary,woods
edible,flat,smooth,gray,no,none,crowed,broad,brown,tapering,equal,fibrous,white,evanescent,brown,scattered,woods
edible,flat,fibrous,brown,bruises,none,close,broad,purple,tapering,bulbous,smooth,gray,pendant,brown,solitary,woods
edible,convex,scaly,red,bruises,none,close,broad,white,tapering,bulbous,smooth,white,pendant,black,solitary,woods
